,tweet_id,tweet_text,choose_one_category,label_n
144,'451187785857114112',We are living in a world of fools breaking us down...,not_related_or_irrelevant,3
145,'451187786821816321',RT @AdorkableAriel: my prayers to all of you in Chile #PrayForChile,sympathy_and_emotional_support,3
146,'451187787199311872',RT @strawlarrylolly: #PrayForChile Chile doesn't seem to get a break:( I really hope everyone is ok. Everyone in Chile will be in my prayeräó_,sympathy_and_emotional_support,3
147,'451187787531055104',"RT @weatherchannel: Maximum #tsunami height of 7.6 ft reported in Pisagua, Chile at 9:02pm EDT. Forecast tsunami propagation from NOAA: httäó_",caution_and_advice,2
148,'451187788764168192',RT @AngLandiMoSobra: #PrayForChile 8.2 earthquake and tsunami warning. http://t.co/nIVruxZi0p,caution_and_advice,2
149,'451187789426884608',Commodities tomorrow: Chile earthquake threatens copper supply: CNBC's Jackie DeAngelis discusses the day's ac... http://t.co/ydSrAnxNwT,other_useful_information,2
150,'451187791939252225',Massive Quake Off Chile Triggers Tsunami Warning!!! Not fake #tsunami #chile #earthquake,caution_and_advice,2
151,'451187792538648577',"RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj",caution_and_advice,2
152,'451187794577481728',"They need us! Let us #PrayForChile God give them strenght,faith and the power to face this calamity à__F",sympathy_and_emotional_support,3
153,'451187797890973696',"RT @_Indonesia_News: #FuerzaChile #PrayForChile this really hardens my heart. It really, truly does... http://t.co/A3axSCLDfH",sympathy_and_emotional_support,3
154,'451187798574243840',"USGS reports a M1.8 #earthquake 3km N of Carson, California on 4/2/14 @ 3:46:16 UTC http://t.co/6SrrblKgLe #quake",other_useful_information,2
155,'451187799644184576',5 dead as magnitude-8.2 quake hits northern Chile: A powerful magnitude-8.2 earthquake struck off nor... http://t.co/Zqbkv4fefs #phoenix,injured_or_dead_people,0
156,'451187800902094848',@therealchunk @_LePakeh fuck Hawaii looks like #chile holly lost episode 56 batman,not_related_or_irrelevant,3
157,'451187804001665024',"RT @nandrawr: yet another reminder that no matter what, nature will always be able to overpower us. hoping only for the best for chile. #Präó_",sympathy_and_emotional_support,3
158,'451187804056592384',If I thought experiencing a 5.4 earthquake was bad I can't imagine an 8.2 #PrayForChile _ôë_ä_¥Ÿ,sympathy_and_emotional_support,3
159,'451187805885308928',"*** Yup, greatest country on earth :)   http://t.co/FVCtQCKsXO http://t.co/TJR5DevRRI",not_related_or_irrelevant,3
160,'451187806342086656',"From NOAA,Tsunami warning and watch cancellation for #Chile #Peru #Ecuador and ETC -&gt; http://t.co/O030rLN7bL",caution_and_advice,2
161,'451187806509862912',RT @DeisyRamosL: So many earthquakes happening lately! Im terrified! #PrayForChile,not_related_or_irrelevant,3
162,'451187806954479616',"GET MORE FOLLOWERS? Click to http://t.co/B7EipwGngW  äìî#KitaIndonesiaBisa,#RemajaKereen,#TwittLand1stIndonesia,#46RibuPemenang,#PrayForChile",not_related_or_irrelevant,3
163,'451187810079625216',Science Before 1400 Years Ago http://t.co/jdGjrO3tVV #FinalBBB14 #PrayForChile #thehashtagslingingslasher #MarceloCampeaodoPovo #Share,not_related_or_irrelevant,3
164,'451187810179899392',Was there ANOTHER major earthquake in Chile? Holy shit.,not_related_or_irrelevant,3
165,'451187810771288064',Confronto delle energie dei #terremoti http://t.co/zLpBtDFzoa #earthquake #ChileEarthquake,not_related_or_irrelevant,3
166,'451187811128209409',RT @NBCNews: UPDATE: Tsunami warning cancelled for Chile and Peru http://t.co/EJzr0ertjY,caution_and_advice,2
167,'451187811719192576',@louis_tomlinson hello boo! #prayforchile baby!  I know u have a big heart.  maybe u can help too. xoxo! #directioner,sympathy_and_emotional_support,3
168,'451187814399373312',what the fuck my dad was in Chile when the tsunami happened à_£1à_£1 thank God he's okay though,not_related_or_irrelevant,3
169,'451187816253251584',RT @cnnbrk: Scientists confirm California quakes are unrelated to the 8.2-magnitude earthquake that struck Chile. http://t.co/uqaQ5OGiNk,other_useful_information,2
170,'451187816299786241',RT @JohnMSaunders: #Tsunami warnings have been cancelled except for #Chile and Peru. No threat to US or Canadian west coast.,caution_and_advice,2
171,'451187816329121792',"Gloria Vanderbilt, Kaley Cuoco, Chile Earthquake, ...: Gloria Vanderbilt   Kaley Cuoco   Chile Earthquake   Apr...",other_useful_information,2
172,'451187818094944256',RT @Emoji_Tweets_: Here we go again! Another earthquake tonight 7.8 in Chile &amp; Tsunami Warning for the whole Chilean Coast Please #PrayForCäó_,caution_and_advice,2
173,'451187821483524096',RT @kaisparkles: Keep safe everyone and let's always pray  #PRAYForChile  #PrayForSinabung #PrayForIndonesia #PrayForNigeria http://t.co/GLäó_,sympathy_and_emotional_support,3
174,'451187822243110912',Must rd-&gt; RT @PatrickMeier: Using AIDR to Collect and Analyze Tweets from #ChileEarthquake http://t.co/PjOTpLbfpP #smem,other_useful_information,2
175,'451187823354585088',Chile Earthquake 8 0 Tsunami Terremoto 2014 Raw Video YouTube http://t.co/GvBdUwLHIX http://t.co/qeZtS1pnfv #chile,other_useful_information,2
176,'451187825695002624',RT @NWSLosAngeles: Just to repeat...A tsunami is NOT expected to affect Southern California coast from earlier earthquake off the Chilean Cäó_,other_useful_information,2
177,'451187826626150400',The most beautiful geysers in the world:  http://t.co/w35C27ltX3 #chile #yellowstone #nz #iceland,not_related_or_irrelevant,3
178,'451187827301421056',"@AustinMahone follow me please , make my day austin",not_related_or_irrelevant,3
179,'451187829234999296',"[#BrandySolamente] Full Episode:  GMA 4/2: Earthquake Off Chile's Coast, Tsunami Warnings Issued: 'GMA' Invest... http://t.co/pVud8yKZ5t",caution_and_advice,2
180,'451187830283202560',"M8.0 Earthquake Has Struck Chile - April 1, 2014 (Spaceweather Effect?) http://t.co/T7cu0NUb6s",other_useful_information,2
181,'451187835534458880',disconnected me encanta :( :( :(,not_related_or_irrelevant,3
182,'451187835853225984',I stole this image from IG I don't know the artist but is crazy awesome #Chileanflag #Chile #earthquake #fuerzachile http://t.co/LyeaANoMOU,not_related_or_irrelevant,3
183,'451187841004212224',"""@fadjroeL: INDONESIA: Let's Pray for Chile http://t.co/eJUGn75BsY #PrayForChile""",sympathy_and_emotional_support,3
184,'451187842723479552',RT @Michelle9647: 100 riot police would be flown immediately to northern #Chile to maintain order  http://t.co/FrvWjXbwVY #earthquake,other_useful_information,2
185,'451187845030756352',"RT @cnnbrk: All tsunami warnings and watches in the Pacific canceled, including for Chile and Peru. http://t.co/vIQ9VOXkcy",caution_and_advice,2
186,'451187845605392385',Omg earthquake  Let's all #PrayForChile RIP those who lost their lives! May Allah forgive the mankind and show mercy upon us all! Ameen!,sympathy_and_emotional_support,3
187,'451187846817525763',RT @kikregui: Pray for us pleaseà__Fà_¢2 #PrayforChile #PrayForEcuador #PrayforPeru #PrayForPanama #PrayForColombia #PrayForElSalvador http://t.cäó_,sympathy_and_emotional_support,3
188,'451187846934581248',#PrayForMH370 #PrayForChile #PrayForSouthKorea #PrayForSinabung #PrayForIndonesia #PrayForNigeria  Oh God... Please save us...,sympathy_and_emotional_support,3
189,'451187849384439808',#PrayForChile  #Chile STAY STRONG ä_ä_à_ÊBà_ÊCà_ÊBà_ÊC,sympathy_and_emotional_support,3
190,'451187850478768128',"RT @HumanitarianCat: Second big quake strikes #Chile, @savechildrenuk team in area report over 50 aftershocks so far: http://t.co/QgdhZQzH60",other_useful_information,2
191,'451187850818879489',RT @1DkidrauhlSBKam: 1 8.5 earthquake and a tsunami and 1 7.4 earthquake with a tsunami less than 24 hours apart. Worried for everyone in Cäó_,other_useful_information,2
192,'451187852550746113',"We neednäó»t worry the huge Chile earthquake is related to recent Calif. temblors, geologists say: http://t.co/BUEehA2DP3 via @Gcgoodale",other_useful_information,2
193,'451187853511258115',Indonesia says it could be hit by tsunami from ChileŒæearthquake http://t.co/nkpUNqNcTQ,other_useful_information,2
194,'451187854740185088',"RT @justintimeOO: ä»_ http://t.co/qtmVDIyNHJ  938 ä»_ Chile earthquake ä»_ Magnitude 8.2 earthquake strikes Chile, sparking tsunami, landsliäó_ httäó_",other_useful_information,2
195,'451187858842206209',Only 5 dead in Chile earthquake. Too bad.,injured_or_dead_people,0
196,'451187860234719232',RT @News1130radio: The mayor of Tarapaca is attributing two deaths following a large earthquake in #Chile to heart attacks.,injured_or_dead_people,0
197,'451187861685948416',People in high places waiting for the tsunami after 8.2 earthquake.  #PrayForChile   #ChileEarthquake http://t.co/i1cOziQEia,sympathy_and_emotional_support,3
198,'451187865394094080',"RT @RT_com: WRAP-UP: Tsunami hits #Chile following 8.2 earthquake, 5 dead, 80k displaced, damage, fires, aftershocks reported http://t.co/fäó_",injured_or_dead_people,0
199,'451187865418866688',Terrifying Animation Shows How Chileäó»s Tsunami Took Over the Entire Pacific Ocean: [HTML1... http://t.co/pxxnwG0sOY #technews #agyatlabs,other_useful_information,2
200,'451187865582452736',RT @Bill_Nye_Tho__: Chile had a 8.3 earthquake  that's 3x the nagasaki atom bomb's energy. this aint april fools nature dont fuck around htäó_,other_useful_information,2
201,'451187866459443200',"A powerful 8.2-magnitude earthquake has hit near Chile's Pacific coast, sparking tsunami warnings for Chile, Peru and Ecuador",caution_and_advice,2
202,'451187866602053632',"RT @northemmosphere: #PrayForChile guys. They're hit by a very strong earthquake yesterday. So far, 6 people are dead.",injured_or_dead_people,0
203,'451187866958565377',"I liked a @YouTube video from @oneminutenews http://t.co/CXKp3IQJy0 8.2 Magnitude Earthquake Hits Coast of Chile, 300 Female",other_useful_information,2
204,'451187867058851840',RT @TitusNation: Hey CNN there was an earthquake in chile. Supreme Court just made if okay to buy an election. Put down the FLT. 370 crack äó_,other_useful_information,2
205,'451187871425130497',RT @area51org: Mulder's World: Chile Earthquake 8.0 Giant Earthquake in Chile Tsunami Warning (Video) http://t.co/inVCuXHWWm,caution_and_advice,2
206,'451187873950097409',http://t.co/PeP4nHkYBo  BREAKING NEWS 77 Chile Chile cancels tsunami warnings nicoleewayne  #master #ios #android hd,caution_and_advice,2
207,'451187875963760642',RT @zhotkp: #PrayForSouthKorea  #PrayForIndonesia  #PrayForNepal  #PrayForMalaysia  #PrayForChile And #PrayForTheWorld  à__Fà__Fà__Fà__Fà__Fà__Fà__Fà__F,sympathy_and_emotional_support,3
208,'451187875988897792',"RT @CBSThisMorning: Powerful earthquake hits off coast of Chile. The latest on the magnitude-8.2 quake, ahead on @CBSThisMorning: http://t.äó_",other_useful_information,2
209,'451187877737922560',"NOW: Large fire burning in #Arica #Chile Tuesday night, just south of #Peru border #TerremotoChile #EarthquakChile http://t.co/9lluO7GP3u",caution_and_advice,2
210,'451187878438375424',#TeamPAPii -Chile Assesses Damage After Huge Earthquake Kills 6 http://t.co/ORif0LI1bo (Unete äÊÍ @TeamPAPii),infrastructure_and_utilities_damage,1
211,'451187879180390400',@YvettieN I'm gonna pray for my professor. I know it took strength not to laugh at her. she said she felt the earthquake from chile _ôÖ‰,sympathy_and_emotional_support,3
212,'451187879465603073',RT @SkyMinoz: #PrayForMH370  #PrayForChile  #PrayForSouthKorea  #PrayForIndonesia   ...this is too much.à_¢2 May god bless you all &amp; please keäó_,sympathy_and_emotional_support,3
213,'451187879742431232',"RT @News1130radio: BREAKING Tsunami warnings now cancelled for Chile and Peru, 5 people are confirmed dead after the earthquake",injured_or_dead_people,0
214,'451187880962961408',RT @edgilligan: Wow x 2:äóì@davidmarcus: Wow....from @WIRED: Terrifying Animation Shows How Chile Tsunami Took Over the Pacific Ocean http://äó_,other_useful_information,2
215,'451187881940246528',Preview: @MACKWILDS gives 'This Is Hot 97äó» bedroom advice on threesomes http://t.co/rijM68Ufqe,not_related_or_irrelevant,3
216,'451187882288349184',RT @Hanna_JKT48: #ChileEarthquake stay safe :),sympathy_and_emotional_support,3
217,'451187882578165760',RT @VMiguelG: Sending all my good thoughts and prayers to everyone who was affected by the magnitude 8.2 earthquake in Chile_ô» stay strong. äó_,sympathy_and_emotional_support,3
218,'451187882862968832',RT @newscientist: The magnitude 8.2 earthquake that struck Chile yesterday may be part of a cascade of major quakes. http://t.co/uplJbcuy7e,other_useful_information,2
219,'451187884486168576',RT @peruvill: Interseismic coupling model prior to the 8.2Mw northern #Chile #Earthquake (Chlieh etal2011) http://t.co/PbH3BSIfeS http://t.äó_,other_useful_information,2
220,'451187884692086784',"#ChicserLivestream  #TeamChicser #PrayForChile @ranzkyle @ranzkyle @owyposadas PLEASE GREET ME , PRETTY PLEASE :(( 8",sympathy_and_emotional_support,3
221,'451187885639626752',A 7.8 magnitude quake has hit off northern Chile triggering tsunami waves along the Chilean coast.,other_useful_information,2
222,'451187886163886081',WHO RUN THE WORLD?! à_é6,not_related_or_irrelevant,3
223,'451187886566547456',@NiallOfficial Hi baby how are you? I've just arrived from school and i wanted to say that i love u so much à_Š5äÖ_¥Ÿà_Š9,not_related_or_irrelevant,3
224,'451187889750028289',2 Confirmed Dead In Chile After Massive Earthquake Struck: Two people were confirmed dead and three were serio... http://t.co/fH6DufML5q,injured_or_dead_people,0
225,'451187891931070464',Chile earthquake: The death toll from a powerful 8.2-magnitude earthquake that struck off the c... http://t.co/XG4aGpx8wI ff: @gospelgee,injured_or_dead_people,0
226,'451187894032420864',"Another earthquake registered in Chile, magnitude 7.8: http://t.co/7qs2k28mTY",other_useful_information,2
227,'451187895034863616',Classic shit (@ Starbucks Coffee w/ 2 others) http://t.co/4foPc1w2Cm,not_related_or_irrelevant,3
228,'451187896276365312',"For #german people from #Aracaju, #Brazil : #Adidas Originals #Nastase #Player #Track top http://t.co/zKIGkSy1LX http://t.co/nQKbupTJoR",not_related_or_irrelevant,3
229,'451187896410570752',If you didn't ask me about the earthquake in Chile then you not my homie,not_related_or_irrelevant,3
230,'451187896977211392',RT @BBCWorld: Watch the moment when Chile is struck by an 8.2 magnitude earthquake http://t.co/epxVVZC1Eg,other_useful_information,2
231,'451187898654949376',RT @PaulStanleyLive: Thinking about the people of Chile today. #PrayForChile Text CHILE to 864833 to Have One-Time $10 Donation to @UnitedWäó_,sympathy_and_emotional_support,3
232,'451187901767110657',#FuerzaValpo @ladygaga our country needs your help #PRAYFORCHILE,not_related_or_irrelevant,3
233,'451187902114844672',8.2 Earthquake Rocks Chile: Snooki &amp; More Stars Tweet Prayers: The northern coast of Chile was hit hard on April... http://t.co/DgXRwxgnbV,other_useful_information,2
234,'451187903423868928',@kellanlutz kellan Follow me please ä»«I Love Youä»«,not_related_or_irrelevant,3
235,'451187903951933440',Chinese eyes #girls #unab #university #universidadandresbello #Chile #santiago http://t.co/ZwHzN94YmD,not_related_or_irrelevant,3
236,'451187906854793216',"RT @MaestrouzyPlus: You're already better off if you're reading this, so just take a minute and think about the people less unfortunate thaäó_",sympathy_and_emotional_support,3
237,'451187907412230146',@tennewsqld Another powerful earthquake in Chile sends ppl reeling. man wins lotto. but says he wans to give to charity and travel,other_useful_information,2
238,'451187907613949952',"@ddlovato  Thanks Demi, TE AMO from CHILE",not_related_or_irrelevant,3
239,'451187908876439552',RT @WalterMakaula: 5 deaths in Chile 8.2 earthquake.  Updates throughout the morning @CBSMiami @CBS4SummerK @michaelCBS4,injured_or_dead_people,0
240,'451187909203619841',RT @JaredLeto: PLEASE LOOK äóì@cnnbrk: USGS upgrades Chile quake to 8.2. Tsunami warning + watch in place for the following countries http://äó_,caution_and_advice,2
241,'451187909358792704',DTN Latin America: Six Dead as Magnitude 8.2 Earthquake Hits Northern Chile: Chilean President Michelle Bachel... http://t.co/yCrkPspjaG,injured_or_dead_people,0
242,'451187909568520192',Kentucky - Wisconsin en ESPN,not_related_or_irrelevant,3
243,'451187910964809729',"@gaboobie Gabi à_ŠA I lov your videos so much,  You're such a big inspiration to me :3 ! I really wanna meet you soon!",not_related_or_irrelevant,3
244,'451187912177385473',"Don't worry about a thing, cause every little thing is gonna be alright",not_related_or_irrelevant,3
245,'451187912298987520',"God bless Chile #PrayForChile, God safe Indonesia (Bali) and all province, God beside we, God loves we *67",sympathy_and_emotional_support,3
246,'451187912558657537',RT @archpics: This earthquake-proof house on a hillside in western Chile by Pezo von Ellrichshausen has six rooms with glass walls http://täó_,other_useful_information,2
247,'451187912907161600',"#iYorkisxOTeam: Watch:  Earthquake Off Chile's Coast, Tsunami Warnings Issued: More than 900,000 people evacua... http://t.co/DqShBxNf8w",displaced_people_and_evacuations,0
248,'451187914794622976',RT @duolay: #PrayForSouthKorea #PrayForSinabung #PrayForMH370 #PrayForFlores #PrayForUkraine #PrayForNigeria #PrayForChile #PrayForTheWorld,sympathy_and_emotional_support,3
249,'451187915859582977',RT @faiya: #PrayForChile Œ‚@bbcworldservice Chile's Interior Minister says 5 dead after earthquake. Latest updates on #BBCNewsday http://t.cäó_,injured_or_dead_people,0
250,'451187918024212481',"RT @disasteraware: [WARN] Upd Msg #2, TSUNAMI, Pacific Ocean; Near The Coast Of Northern Chile - 7.8, reported by PTWC. http://t.co/KiiXYAeäó_",caution_and_advice,2
251,'451187921517703168',RT @KCIVC: #YAPSA visitors from #Argentina and #Chile learning about coffee roasting on a @TheRoasterie tour @WorldLearning http://t.co/8Gsäó_,not_related_or_irrelevant,3
252,'451187922583425024',"RT @9NewsAUS: JUST IN: A fire has broken out in #Arica,... http://t.co/qjrdaeljop #Pacific #Chile #Hawaii #SouthAmerica via @9NewsBrisbane",other_useful_information,2
253,'451187923002880000',The epicenter of Chile's earthquake was Demi Lovato doing a few jumping jacks in the morning ä_,other_useful_information,2
254,'451187923287695360',RT @guardiannews: Chile earthquake sparks tsunami warning and evacuation of thousands http://t.co/oF8nc50q9c,caution_and_advice,2
255,'451187926664495104',"I hope you all are doing fine, Stay strong _ôÍ´ #PrayForChile",sympathy_and_emotional_support,3
256,'451187927142260737',Takin a moment 2 reflect on todays deadly 8.2 earthquake in #Chile that resulted in a tsunami. Itäó_ http://t.co/Y1MKKiazbf,other_useful_information,2
257,'451187928538963968',"We produced #seismic #sounds of the 2010 #Chile #earthquake for the #UCSD's #University #Art #Gallery exhibit ""#My #Strangest #Stranger"".",other_useful_information,2
258,'451187930296360960',RT @Plan_Prep_Live: A restaurant by the sea shore burning after a powerful 8.2-magnitude #earthquake hit off #Chile's Pacific coast http://äó_,infrastructure_and_utilities_damage,1
259,'451187935082082305',#Teamfollowback #RT Earthquake aftermath: Chile learns from 2010 quake missteps (+video) - Christian Science Monitor http://t.co/fw7ENGX1go,other_useful_information,2
260,'451187935786704896',RT @fabdealsarees: #Tsunami alert! Another quake hits #Chile...For Earthquake Alert! #Apps visit http://t.co/MsWxm009xc  #PrayForChile httpäó_,caution_and_advice,2
261,'451187936177176576',Second large quake _ôÍ« strikes #Chile http://t.co/mVXTlN5jVU,other_useful_information,2
262,'451187936298422272',@DerekHarmsworth @IAmByks I was at VIII and 13. There's your inconsistencies right there! :-),not_related_or_irrelevant,3
263,'451187936726228993',Authorities lifted #tsunami warnings for #Chile after a magnitude-8.2 #earthquake struck. http://t.co/aquLWbGmHs #ChileEarthquake,caution_and_advice,2
264,'451187937716494336',"#Temblorä»Â M 4.5, 74km NW of Iquique, Chile http://t.co/T9Mmu5AOj7 #Earthquake #Sismo",other_useful_information,2
265,'451187944649281538',RT @kheshisantos: another country needs our help and prayers. let's help them to the extent of what we can offer. #PrayForChile,sympathy_and_emotional_support,3
266,'451187945371074560',"RT @USGSBigQuakes: Major earthquake,  TARAPACA, CHILE, Apr-3 02:43 UTC, http://t.co/U1AKidkjDP",other_useful_information,2
267,'451187945710845952',"#VOFNPaper | Tsunami warning today: California safe - Arrival times estimated for Chile, Peru, Ecuador, Colombia, ... http://t.co/Znd1p6Mz5F",caution_and_advice,2
268,'451187945832054784',"RT @PauleyP: Just wanted you to know, I was texting with Cote earlier and thankfully she's safe and sound. #Chile",other_useful_information,2
269,'451187949095632897',"ShakeAlert! M 5.3 - 33km WNW of Iquique, Chile ~ Map: http://t.co/KrBBkm2Kvn ~ #earthquake",caution_and_advice,2
270,'451187949976428545',"UPDATE: Five dead after Chile quake, which has been upgraded to 8.2 http://t.co/pL1TNYVABA via @NBCNews #Chile #earthquake",injured_or_dead_people,0
271,'451187950869417984',Strong earthquake off Chile - 5 dead | apg29 http://t.co/WdhAn8uLhG,injured_or_dead_people,0
272,'451187950886203392',RT @earthskyscience: Near real-time animation of tsunami from April 1 earthquake off Chile. Amazing to see waves move across Pacific! http:äó_,other_useful_information,2
273,'451187951045599232',"RT @WorldVisionNews: ""Evacuations may become chaotic, people are scared; itŒÇs dark, cold; traffic gets hectic.äó @WorldVision staff in #Chiläó_",displaced_people_and_evacuations,0
274,'451187951293456384',"#Earthquake #Sismo M 6.4 - 47km W of Iquique, Chile: PAGER - GREEN ShakeMap - V DYFI? - IITime2014-04-03 01:58... http://t.co/l6nWLfMlJm",other_useful_information,2
275,'451187952740474881',"RT @NewEarthquake: 5.1 earthquake, offshore Valparaiso, Chile. Apr 11 01:08 at epicenter (59m ago, depth 25km). http://t.co/bTIFdr3YMO",other_useful_information,2
276,'451187954439172096',Hawaii under tsunami advisory due to earthquake off Chile http://t.co/NGTgcbKR0f,caution_and_advice,2
277,'451187957399953409',"RT @ABC: UPDATE: USGS upgrades major earthquake off Chile to magnitude 8.2; Tsunami Warnings for Chile, Peru, Ecuador: http://t.co/ejOKQmZ2äó_",caution_and_advice,2
278,'451187957659992065',"Œ_ 252 Œ_ Chile Earthquake: 8.2-Magnitude Quake Sparks Fires, Kills Six Tsunami ... Œ_ A powerful... http://t.co/M41Q3MGvRx via @heyyouapp",injured_or_dead_people,0
279,'451187958641483776',"RT @FionaClouder: If there is any British national affected by the earthquake, please call the Embassy on +56223704100. #ChileEarthquake",caution_and_advice,2
280,'451187960470200320',"Following Chile earthquake, ASEAN centre issues update on estimate time tsunami will hit the region http://t.co/Cm2tP6uu5g @ChannelNewsAsia",caution_and_advice,2
281,'451187962298908673',"RT @AgnesMonicaIndo: Sending prayers, love and light to the people of Chile. #PrayForChile http://t.co/x3Gotaudd3",sympathy_and_emotional_support,3
282,'451187963758534656',"#PrayForBisi becos she got expelled? No offense, bt did u pray 4 Boko Haram today? Did u pray 4 Chile? 8.2 Magnitude earthquake is no joke!",sympathy_and_emotional_support,3
283,'451187964216111104',Be strong. God bless! #PrayForChile,sympathy_and_emotional_support,3
284,'451187965411065857',RT @coreyspowell: The #Chile quake in context: a map of all seismic activity from the past 2 weeks. http://t.co/o8bkjgkTJ3 http://t.co/MWBDäó_,caution_and_advice,2
285,'451187966845935617',"RT @ABC: UPDATE: Evacuation of Chilean coast, Tsunami Warning after another major earthquake hits Chile: http://t.co/uwo0zgCQiJ",displaced_people_and_evacuations,0
286,'451187966917214208',@Setsukayatouji i saw the news the other day on families that are still struggling from the earthquake in chile ~~ it's very sad ~ n theres,displaced_people_and_evacuations,0
287,'451187968263192576',"I'm at CC @PlazaSanMiguel (San Miguel, Lima) w/ 15 others http://t.co/0mKbaPEvEO",not_related_or_irrelevant,3
288,'451187968485498881',"RT @NewEarthquake: 5.2 earthquake, off the coast of Tarapaca, Chile. Apr 3 14:34 at epicenter (17m ago, depth 12km). http://t.co/VKoiLgkB3I",other_useful_information,2
289,'451187973590364160',"RT @RealLouisAndre: Sending out all my support for all people in #Chile all the prayers are with you, also u can donate @RedCross #PrayForCäó_",sympathy_and_emotional_support,3
290,'451187975192580097',"""@PhotoBank_: @AlmasGemelasone @VUELVEUTOPICO4 @MariaBoedeker http://t.co/74ZB6ybw0V"" Friendship",not_related_or_irrelevant,3
291,'451187978082074625',http://t.co/9FFBOXxHCB in Chile tsunami could hit Hawaii but likely not. ..,other_useful_information,2
292,'451187979860836352',"May Allah keep chlileans safe, Fuerza Chile #ChileEarthquake #tsunami",sympathy_and_emotional_support,3
293,'451187985615052800',"RT @CBCAlerts: At least 5 dead, thousands forced from homes after yesterday's quake off northern coast of #Chile. http://t.co/WD2OM7FGJ4",injured_or_dead_people,0
294,'451187985665753088',"RT @EndTimeHeadline: Powerful 8.2 Earthquake strikes off Chile, triggers tsunami, Continues to Shake.... http://t.co/KmKazrubza",caution_and_advice,2
295,'451187985938403328',RT @RodneyBrownsir: Simply #Street #culture ! #Adidas Originals #Chile 1982 #Jersey http://t.co/V2cRcrxphw http://t.co/2S5WpDh08r,not_related_or_irrelevant,3
296,'451187986659430400',RT @BBCBreaking: Chile orders evacuation of coastal areas as 8.0 magnitude earthquake off Iquique triggers tsunami alert,caution_and_advice,2
297,'451187987573796864',"[#BrandySolamente] CHILE EARTHQUAKE  8.2-mag tremor leaves 5 dead, sparks tsunami: VIDEO: Tsunami warning afte... http://t.co/blLQvSp5nj",injured_or_dead_people,0
298,'451187987641294848',@zaynmalik ä»« Thanks for always making me smile:) Thanks for to be my lifebelt. Please Follow MeäÖ¿ Because I love you so muchä»ç  x1306,not_related_or_irrelevant,3
299,'451187990086582272',RT @EmergencyInfoBC: UPDATE: NO #Tsunami threat for #BC following 8.2M earthquake off Chilean coast: http://t.co/Ni8t2TD92U c/o @NWS_NTWC,other_useful_information,2
300,'451187992762122240',Chile Lifts Tsunami Alerts After 8.2-Magnitude Quake -  Chile lifted an evacuation order of coastal areas after... http://t.co/MtDYCyOV04,displaced_people_and_evacuations,0
301,'451187993576230912',Please god stop all these #earthquake  in Chile #PrayForChile _ô»_ô»_ô»_ô»,sympathy_and_emotional_support,3
302,'451187995061006336',Oh ya forgot to mention it. Chile is on danger now. Sequel earthquake probably 8.9 Richter scale could happen any time from now.,caution_and_advice,2
303,'451187995736276992',"RT @anealjoshua: An 8.1 earthquake just hit Chile causing a tsunami, sending prayers and good vibes their way.",sympathy_and_emotional_support,3
304,'451187996436746240',Few casualties in Chile after 8.2 magnitude earthquake. Why? Protection &amp; preparation key. U6th READ! http://t.co/1WQWBJx1My via @guardian,other_useful_information,2
305,'451187997002989568',Powerful Earthquake Strikes Near Northern Chile - Wall Street Journal http://t.co/wd2iTC6jOc,other_useful_information,2
306,'451187998022205440',This is pretty sweet... here is an animation of what the Chile tsunami looked like crossing the Pacific. https://t.co/ZtwuEkiI6X,sympathy_and_emotional_support,3
307,'451188000630648832',"RT @NatGeo: Massive earthquake in Chile may not be the ""big one"" predicted for the region: http://t.co/aScpU8UGLB",caution_and_advice,2
308,'451188002010570753',RT @THE_REAL_DESPO: 8.2 is serious!!.God bless Chile &amp; lets hope the tsunami is just a warning &amp; stays that way,sympathy_and_emotional_support,3
309,'451188003164418048',RT @YourAnonNews: Update: Sea level readings indicate a #tsunami was generated. Estimated initial wave arrival times in UTC: http://t.co/Pdäó_,caution_and_advice,2
310,'451188007773548544',Expert: Chile's M8.2 quake not 'the big one': Authorities lifted tsunami warnings for Chile's long... http://t.co/wB8nPPSU6w #Chicago #News,caution_and_advice,2
311,'451188007916568576',"Chile Hit By Powerful Quake Aftershock, No Major Damage: A powerful 7.6-magnitude earthquake struck off northe... http://t.co/BL1WYtkbSb",other_useful_information,2
312,'451188009015476224',"Earthquake 4 mb, 78 km WSW of Iquique, Chile - http://t.co/lRQuJJlbmp #earthquake #quake",other_useful_information,2
313,'451188015419777024',"RT @Jamal_Anwahi: A 8.2 magnitude earthquake has struck off the northern coast of Chile followed by a tsunami, the government announced",other_useful_information,2
314,'451188016250249216',"Damn, how's 7.8 for an aftershock in #Chile just now?! http://t.co/K4W9sOG2K0",other_useful_information,2
315,'451188019434106880',"~ M8.2 IQUIQUE QUAKE AFTERSHOCKS &gt; M6.2, M5.5  On Apr 1, 2014, 11:58:00 PM UTC, a 6.2-magnitude earthquake... http://t.co/kgXyHfAljE",other_useful_information,2
316,'451188019488235520',"RT @tothur: BREAKING: @BBCBreaking: Earthquake of 8.0 magnitude registered close to Iquique in Chile, USGS reports http://t.co/fDMTirk1iJ",other_useful_information,2
